0,332.977099609,1.9515978409981471
1,18805.1261238,2.524843626000802
2,12430.9618534,3.208362138000666
3,6300.6625248,3.8509234839984856
4,1109.98540726,4.707194378999702
5,18819.6742844,5.5215474590004305
6,6791.89720688,6.617410175000259
7,6301.35784302,7.356462774001557
8,6291.90767059,7.887196375999338
9,18410.6216682,8.692733328000031
10,21.5485126495,9.730424484998366
11,25108.1922363,10.068671591001475
12,18821.251268,10.566373917001329
13,6465.80372772,11.529649200998392
14,6293.42609634,11.986158441999578
15,6446.30874405,12.543377498001064
16,12533.1667027,13.099251641000592
17,46.8730331421,13.870550968000316
18,33.3504768372,15.18904007799938
19,18826.3086906,15.879621136999049
20,6279.19422188,17.15733422899939
21,12550.537648,17.794086613001127
22,18601.1173767,18.574457291000726
23,7334.80065918,19.210799358999793
24,7325.79049683,19.752100768000673
25,12615.1404419,20.236603119999927
26,13017.5134537,20.934817608998856
27,12496.7300491,21.523535151998658
28,18745.0351036,22.371389568001177
29,6284.55318451,23.593528188001073
30,6303.76728973,24.54330648099858
31,24818.9937408,25.285025721001148
32,13988.6834106,25.726043359998584
33,19088.7539001,26.30985733700072
34,6310.44365234,27.070211950998782
35,873.85880127,27.89514292899912
36,19397.9983032,28.254554955998174
37,20519.9845642,29.054670577999786
38,7175.10302124,29.655099054001766
39,6470.10476685,30.414095811000152
40,12697.8679932,31.332024605999322
41,19064.6922852,31.721889873999316
42,3023.22053223,32.491447681000864
43,14746.3383789,33.13548118900144
44,8531.00976562,33.73496027099827
45,6425.97257996,34.80472268000085
46,19043.8534241,35.349310680998315
47,25416.7650406,35.77516044799995
48,6525.76704407,36.24320061199978
49,6289.59924774,36.9657222479982
50,12592.7711472,37.411821999001404
51,24719.0632019,37.89200000599885
52,44198.5906082,38.230944529001135
53,6663.7402626,38.83785167699898
54,6405.88313751,39.323877679998986
55,18845.5638962,40.043624042999
56,6283.25328751,40.888258601000416
57,6314.26318588,41.41512360699926
58,18848.4729095,42.12017784899945
59,328.541249847,42.952292745001614
60,18868.577916,44.01372363799965
61,19048.7481644,44.89941104600075
62,18778.0863281,45.753965732001234
63,12547.1047493,46.24188707899884
64,25295.6901306,46.86637546400016
65,6709.0932785,47.59660137700121
66,12527.9941483,48.40024762699977
67,6300.78885345,49.145589225998265
68,18823.4560974,49.64873799799898
69,25029.2412994,50.03884395899877
70,12885.8264954,50.65748993099987
71,6824.67790833,51.635049679000076
72,287.795062256,52.37448582499928
73,12776.7966476,53.12647629099956
74,87.878352356,54.321239812001295
75,12752.5937515,54.979939683998964
76,130.871069336,55.75424479600042
77,25413.8657593,56.52535316599824
78,2387.62780914,57.41633800999989
79,18792.3202805,58.09200401999988
